,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
6391,0,0.0,20.92,850.5,1,2,0,3.095,1.588177,3.085,3.085,0.09135386,0.0,0.0,0.0,0.0,0.0,4,3
6392,0,25.27,0.27,76.33,3,2,0,78.96686899999997,50.5,33.666159,100.998477,0.001523001,0.0,0.0,0.0,0.0,0.0,4,3
6393,0,680.0,548.97,207261.45,40,328,0,0.179341,0.101624,0.832484,33.29936256,0.033174692,107.8467388,0.0,0.0,0.0,1.0,185,436
6394,0,26577.3,6973.26,529835.78,16,15,0,3.5,0.97967,0.917788,14.684609,0.0104419,73.94658396,0.4,0.0,1.0,7.0,190,260
6395,1,16867.04,319.45,52837.3,3,7,0,0.99,0.5651579999999999,0.337653,1.01296,2.94314575,112.37,0.0,0.0,0.0,2.0,1,74
6396,0,0.0,0.0,83.92,1,1,0,14.0,14.0,13.9978,13.9978,0.0022,0.0,0.0,0.0,0.0,0.0,4,3
6397,0,5.34,1760.58,3531.85,2,2,0,4.995,3.684003,3.683532,7.367064787,0.000940373,0.0,0.0,0.0,0.0,0.0,4,3
6398,1,0.0,0.0,59433.18,1,1,0,0.009302,0.009302,0.0088609999999999,0.008861197,0.000441,15.0,0.0,0.0,0.0,1.0,1,254
6399,0,14926.26,23149.03,970473.53,34,20,0,4.37753,1.777923,1.111611,37.79475933,-2.236291198,128222.5776,9841.200001,0.0,5.0,20.0,24,283
6400,0,6.0,2259.52,387397.43,170,171,0,2.0,0.147889,0.1476859999999999,25.10659796,0.182503553,0.0,0.0,0.0,0.0,0.0,4,3
6401,1,100277.04,101.0,201665.03,2,11,0,10.0,2.440687,13.422918,26.84583634,0.0017219999999999,101.237,0.0,0.0,0.0,5.0,1,194
6402,0,31.59,668.63,661818.33,779,953,0,10.883645,0.363983,0.444849,346.5376135,0.338127605,10.88856095,0.0,0.0,0.0,1.0,185,152
6403,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1,74
6404,0,110.51,0.21,331.93,3,2,0,96.798855,50.5,33.666165,100.9984936,0.001506437,0.0,0.0,0.0,0.0,0.0,4,3
6405,0,0.0,0.0,1462.92,1,1,0,0.15,0.15,0.14958,0.14957998,0.00042002,0.0,0.0,0.0,0.0,0.0,4,3
6406,0,24.3,28.26,257374.55,6362,3638,0,1489.94,14.616320000000002,8.170409,51980.14237,1194.029282,556654.9773,7658.749489,0.0,6.0,77.0,107,328
6407,0,3622.5,4813.5,320370.28,22,50,0,8.184297,1.192758,2.710342,59.62751487,0.010362604,0.0,0.0,0.0,0.0,0.0,4,3
6408,1,0.0,162.45,11146.08,1,51,0,10.0,1.042359,54.159873,54.15987303,-0.99958,0.0,0.0,0.0,0.0,0.0,-1,-1
6409,0,276.53,2096.14,203015.42,105,83,0,206.387437,36.757033,29.054867,3050.7610210000007,0.072752844,58970.28387000001,58970.28387000001,0.0,29.0,3.0,98,154
6410,0,0.0,1557.9,266400.83,0,171,1,12.90679,2.254856,0.0,0.0,385.5804046,0.8416001009999999,0.0,0.0,0.0,2.0,185,119
6411,0,39172.64,52599.21,341341.32,2,5,0,0.52057,0.119699,0.298903,0.59780523,0.000691,0.0447811999999999,0.0,0.0,0.0,1.0,185,309
6412,0,160.84,1.05,323.78,2,2,0,81.661711,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6413,0,125.37,1698.02,693912.18,334,384,0,10.0,0.707451,0.811555,271.0594871,0.601602445,3.7e-11,100.0,0.0,1.0,1.0,294,402
6414,0,157.49,0.0,314.98,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6415,0,21.34,0.0,64.03,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
6416,0,0.0,0.0,2390.02,1,1,0,6.5528900000000005,6.5528900000000005,6.55227,6.552269784,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
6417,1,0.0,67.21,19938.1,1,3,0,3.0,1.833333,5.499,5.499,0.001,16.58223082,0.0,0.0,0.0,3.0,1,119
6418,0,7.44,7.59,74414.73,9994,6,0,800000.0,283618.8316,510.031897,5097258.778,-3395545.789,4741143283.0,144151.4106,0.0,14.0,321.0,107,243
6419,0,14.52,2276.36,701025.08,307,306,0,2.99,0.997379,0.99348,304.9984025,0.199447222,10011.01,0.0,0.0,0.0,2.0,185,80
6420,0,0.0,0.0,34657.15,1,1,0,0.995,0.995,0.99,0.99,0.005,0.0,0.0,0.0,0.0,0.0,4,3
6421,0,2.0,0.0,7.98,4,2,0,1489.471101,1000.5,500.249528,2000.998113,0.001886545,0.0,0.0,0.0,0.0,0.0,4,3
6422,1,0.0,167.06,11747.97,1,8,0,9.151057000000002,1.43779,11.5,11.5,0.00231637,0.0,0.0,0.0,0.0,0.0,-1,-1
6423,0,167.35,0.0,669.4,4,2,0,1511.453853,1000.5,500.249559,2000.998236,0.001764,0.0,0.0,0.0,0.0,0.0,4,3
6424,0,22.99,0.0,68.97,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
6425,0,5460.64,10550.89,565589.25,63,21,0,57.768928,10.494489,3.981165,250.8134,-30.4291293,597138.3513,583593.8114,0.0,15.0,24.0,169,154
6426,1,0.0,212.24,23425.7,1,4,0,1.0,0.639572,2.557426,2.55742637,0.0008609999999999,9.8e-11,0.0,0.0,0.0,1.0,1,402
6427,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
6428,0,3.34,8083.36,161733.92,20,20,0,1.008365,0.833935,0.833463,16.66926442,0.00943862,0.0,0.0,0.0,0.0,0.0,4,3
6429,0,159.09,1.24,320.67,2,2,0,85.608012,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6430,0,2344.97,123095.4,1017592.73,14,8,0,1.519,0.360262,0.205048,2.87066816,0.01142605,0.0,0.0,0.0,0.0,0.0,4,3
6431,1,4262.01,0.0,8524.02,2,1,0,2.0,2.0,0.999517,1.999034,0.000966,0.0,0.0,0.0,0.0,0.0,-1,-1
6432,0,252.01,241132.3,966293.25,7,4,0,1.22,0.369962,0.211129,1.47790471,0.00194523,0.0,0.0,0.0,0.0,0.0,4,3
6433,0,17394.78,2256.01,566310.25,31,12,0,50.0,5.711798,3.368607,104.4268166,-35.88523855,112828.9317,132635.1007,0.0,3.0,16.0,238,376
6434,0,0.0,7.3,72994.58,0,9999,1,0.99,0.000158,0.0,0.0,1.58,8387.87889,100.0,1.26e-07,1.0,17.0,294,398
6435,0,157.46,0.0,314.92,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6436,0,154.97,0.0,309.93,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6437,0,458.26,14480.93,77903.73,12,5,0,17.95,6.570193,2.802187,33.62624383,-0.775276458,52020.0,54520.0,0.0,2.0,3.0,193,460
6438,0,0.0,0.0,9.42,1,1,0,0.34,0.34,0.33958,0.33958,0.00042,0.0,0.0,0.0,0.0,0.0,4,3
6439,1,0.0,6053.98,42377.87,0,7,0,0.306777,0.238981,0.0,0.0,1.672865728,0.0,0.0,0.0,0.0,0.0,-1,-1
6440,0,0.0,177064.48,991839.5,1,5,0,1.089,0.8570040000000001,4.2843,4.28429999,0.00072001,0.322752094,0.0,0.0,0.0,1.0,185,309
6441,1,238.7,353.47,4728.22,5,10,0,4.7,1.037027,2.073192,10.36596031,0.004305,0.0,0.0,0.0,0.0,0.0,-1,-1
6442,0,17.57,0.0,70.3,4,1,0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0,4,3
6443,0,12.01,32682.6,326946.1,10,10,0,5.508621,3.658094,3.657646,36.57645826,0.004477596,0.0,0.0,0.0,0.0,0.0,4,3
6444,1,0.0,7.92,32.32,1,2,0,0.50517,0.277986,0.5539569999999999,0.55395688,0.002016,1.337,0.0,0.0,0.0,1.0,1,74
6445,0,692.16,6966.26,150220.47,56,16,0,20.1,2.979156,0.8428040000000001,47.1969999,0.46949099,18060.84,18060.84,0.0,2.0,6.0,71,111
6446,0,8247.71,10778.68,774276.87,22,55,0,5.322865,0.546679,1.375895,30.26968538,-0.202349797,10834171.57,10823970.66,0.0,5.0,13.0,98,154
6447,0,16993.43,0.0,169934.32,10,1,0,30.0,30.0,5.904902,59.04902394,-29.04902394,602.1776762000002,0.0,0.0,0.0,2.0,185,309
6448,0,0.0,10309.57,814456.03,0,79,1,3.42524,0.142728,0.0,0.0,11.27553342,0.0,0.0,0.0,0.0,0.0,4,3
6449,0,17.63,0.0,52.9,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
6450,0,1119.81,1328.54,579892.62,86,364,0,12.789419,2.2365310000000003,9.465499,814.0329048,0.064515196,1.057751898,0.0,0.0,0.0,1.0,185,309
6451,0,6.08,13535.38,81242.65,5,6,0,100.0,38.005,45.605259,228.0262933,0.00370667,0.0,0.0,0.0,0.0,0.0,4,3
6452,1,0.0,8398.16,25194.48,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
6453,1,0.0,0.0,1648.68,1,1,0,0.1,0.1,0.09845,0.09845,0.00155,0.0,0.0,0.0,0.0,0.0,-1,-1
6454,0,22.16,0.0,66.47,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
6455,0,3521.36,8988.26,349899.58,33,26,0,13.941259,5.869301999999999,4.623208,152.565852,0.036008933,505.7036303,0.0,0.0,0.0,4.0,185,309
6456,1,0.0,178.55,14998.25,0,84,1,21.1,2.3673490000000004,0.0,0.0,198.8572996,1.337,0.0,0.0,0.0,1.0,1,74
6457,0,81434.83,33097.16,946736.93,10,4,0,0.558442,0.256568,0.100775,1.00775,0.01852374,3927.240427,3805.628772,0.0,3.0,10.0,178,287
6458,0,9.09,16693.78,334048.45,19,20,0,10.999559,3.703568,3.896348,74.03061232,0.04075368,0.0,0.0,0.0,0.0,0.0,4,3
6459,0,0.0,0.0,26722.77,1,1,0,5.095,5.095,5.094558999999999,5.094558999999999,0.000441,0.0,0.0,0.0,0.0,0.0,4,3
6460,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1,74
6461,1,0.0,0.0,281.63,1,1,0,0.04,0.04,0.039139,0.039139,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,-1,-1
6462,0,1.62,0.42,5.68,3,2,0,1174.934843,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
6463,0,12574.41,3628.85,149205.1,11,3,0,1.995,1.33,0.4516,4.967601185,-0.977601185,19043.11062,10154.89984,0.0,3.0,7.0,98,154
6464,1,34.17,300.78,1606.4,3,5,0,0.847937,0.239587,0.395965,1.187895,0.0100424,0.0,0.0,0.0,0.0,0.0,-1,-1
6465,0,0.0,5885.43,200104.5,0,34,1,0.808904,0.115209,0.0,0.0,3.917093162,0.6981268740000001,0.0,0.0,0.0,2.0,185,309
6466,0,29.48,15.75,203493.85,3351,6649,0,102.66208,0.7315649999999999,1.449984,4858.896368,5.277531419,1917217.258,0.09622126,0.0,1.0,20.0,107,-1
6467,1,0.0,0.0,5555.97,1,1,0,1.0,1.0,0.999916,0.999916,8.4e-05,1.337,0.0,0.0,0.0,1.0,1,74
6468,1,0.0,39683.64,198418.2,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
6469,0,163.93,0.0,327.87,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6470,0,26.84,0.0,53.68,2,1,0,101.0,101.0,50.499475,100.99895,0.00105,0.0,0.0,0.0,0.0,0.0,4,3
6471,0,23.4,4649.78,18692.75,4,4,0,9.855159,8.361989,8.360639,33.44255709,0.00539901,0.0,0.0,0.0,0.0,0.0,4,3
6472,0,0.0,0.0,59.97,1,1,0,2.113002,2.113002,2.112561,2.11256053,0.000441,0.0,0.0,0.0,0.0,0.0,4,3
6473,1,0.0,117.33,13226.45,1,63,0,30.0,1.300389,81.918751,81.91875101,0.005777,4.74e-09,0.0,0.0,0.0,1.0,1,197
6474,0,160.58,0.0,321.17,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6475,0,7610.37,4136.59,950657.47,101,44,0,100.0,16.714105,7.357895,743.1474,-7.726791499999999,10291866.3,6566941.192000002,0.0,21.0,38.0,210,309
6476,0,421.85,13533.32,166618.25,10,12,0,1.021095,0.807052,0.967529,9.675288,0.009330485,0.0,0.0,0.0,0.0,0.0,4,3
6477,1,0.0,0.0,744.37,1,1,0,0.099517,0.099517,0.099034,0.099034,0.000483,13.37,0.0,0.0,0.0,1.0,1,74
6478,0,0.0,892.75,1811.1,1,2,0,0.506261,0.290622,0.580802,0.580802,0.00044181,0.0,0.0,0.0,0.0,0.0,4,3
6479,0,6642.61,6489.07,746009.1,83,30,0,21.396583,4.576228,1.809669,150.20252,-12.91568784,1778759.28,731637.2184,0.0,19.0,48.0,233,243
6480,0,159.53,0.33,319.72,2,2,0,62.294732,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6481,0,21.77,0.0,65.3,3,1,0,101.0,101.0,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0,4,3
6482,0,24.81,0.05,74.53,3,2,0,63.462296,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,4,3
6483,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
6484,1,0.0,53.14,29301.52,1,14,0,7.0,1.457951,20.401321,20.40132057,0.01,1.337,0.0,0.0,0.0,1.0,1,74
6485,0,13.57,10125.4,638755.18,63,63,0,20.0,0.609298,0.608804,38.35467563,0.031128858,0.0,0.0,0.0,0.0,0.0,4,3
6486,0,0.0,2801.93,8405.78,0,3,0,6.48,2.196667,0.0,0.0,6.59,725.1783447,0.0,0.0,0.0,9.0,185,331
6487,0,1531.24,6352.26,1030250.12,63,147,0,4.653676,0.440908,1.019099,64.20324774,0.610284107,609.8562767999998,100.0,0.0,1.0,10.0,294,353
6488,0,5346.81,8461.94,215593.3,15,16,0,3003.375,337.887205,360.412538,5406.188065,0.00721732,0.0,0.0,0.0,0.0,0.0,4,3
6489,0,0.0,1834.37,192609.1,0,105,1,0.776565,0.309726,0.0,0.0,32.52118249,1.33559982,0.0,0.0,0.0,2.0,185,309
6490,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
6491,0,0.0,7104.41,198923.55,0,28,1,6.089508,0.803975,0.0,0.0,22.51130494,0.397933239,0.0,0.0,0.0,2.0,185,309
6492,0,579.54,1470.2,273908.25,16,180,0,0.050875,0.049311,0.554504,8.872068676,0.003843,56.19217206,0.0,0.0,0.0,6.0,185,436
6493,0,17491.39,30810.71,259001.92,6,5,0,199.999581,45.167215,37.638761,225.8325682,0.00350912,0.0,0.0,0.0,0.0,0.0,4,3
6494,1,0.0,949.37,11459.47,1,2,0,1.338309,0.965822,1.930782,1.93078208,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,-1,-1
6495,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0,1,74
6496,0,0.0,2650.9,548737.1,0,207,1,10.695,0.753735,0.0,0.0,156.02318369999998,1.2111287309999998,0.0,0.0,0.0,2.0,185,309
6497,1,0.0,0.0,312.18,1,1,0,1.63,1.63,1.629559,1.629559,0.000441,15.0,0.0,0.0,0.0,1.0,1,254
6498,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
6499,1,230.06,736.23,4095.22,5,4,0,25.0,6.75,5.39916,26.9958,0.0042,1.337,0.0,0.0,0.0,1.0,1,74
6500,0,8147.8,7882.31,567425.88,59,11,0,4.99,1.820772,0.505347,29.81546416,-9.786970137,5207976.627,105784.2271,0.0,8.0,16.0,24,274
6501,0,2.68,35447.39,106350.23,3,3,0,0.7,0.308922,0.308422,0.925266803,0.001498297,0.0,0.0,0.0,0.0,0.0,4,3
6502,0,3610.63,48827.05,974652.08,13,19,0,10.338545,0.676096,0.987549,12.83814053,0.007690784,78.88375015,0.0,0.0,0.0,4.0,185,226
6503,0,154.92,0.0,309.83,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6504,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,2.0,1,402
6505,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
6506,0,107914.49,5244.27,231561.78,2,3,0,1.426018,0.571434,47.66671,95.33341942,-93.619118,3851.48912,0.0,0.0,0.0,6.0,185,119
6507,1,981.06,112.64,4632.78,3,15,0,5.0,1.929674,9.64751,28.94253132,0.002583,0.0,0.0,0.0,0.0,0.0,-1,-1
6508,0,0.0,23802.55,119386.03,1,2,0,0.269387,0.209194,0.415,0.415,0.003387128,0.011223612,0.0,0.0,0.0,1.0,185,309
6509,0,54.17,10577.02,784920.63,41,74,0,1.002492,0.466104,0.8358110000000001,34.2682707,0.223460799,367.0803271,0.0,0.0,0.0,3.0,185,78
6510,0,4448.44,5038.61,1022690.77,171,52,0,125.834,16.641507,5.354322,915.5890191,-50.23067099,42887052.61,42588414.58,0.0,44.0,88.0,92,376
6511,0,0.0,0.0,5.75,1,1,0,5.0,5.0,4.998489,4.99848865,0.00151135,0.0,0.0,0.0,0.0,0.0,4,3
6512,0,18.69,0.0,56.08,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
6513,0,36.01,27095.31,325467.82,9,12,0,16.39,4.409765,5.877016,52.89314848,0.0240279,0.0,0.0,0.0,0.0,0.0,4,3
6514,0,23.97,0.52,72.95,3,2,0,93.969769,50.5,33.666155,100.9984639,0.001536086,0.0,0.0,0.0,0.0,0.0,4,3
6515,0,0.93,12723.98,152698.9,12,12,0,19.366592,7.2659509999999985,7.265111,87.18133587,0.01008,624.384,0.0,0.0,0.0,1.0,185,56
6516,0,10246.23,0.0,20492.45,2,1,0,2.995,2.995,0.06,0.12,2.875,454.9504018,0.0,0.0,0.0,9.0,185,257
6517,0,21.94,0.0,65.82,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
6518,0,66.4,8028.97,688106.25,85,85,0,4.72,1.106112,1.105422,93.96085915,0.05866595,0.0,0.0,0.0,0.0,0.0,4,3
6519,0,26.22,0.14,79.08,3,3,0,82.99831999999998,33.666667,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,4,3
6520,0,107.51,0.29,323.1,3,2,0,59.290367,50.5,33.666157,100.9984698,0.001530218,0.0,0.0,0.0,0.0,0.0,4,3
6521,0,27641.15,17666.58,118256.62,3,2,0,0.644,0.5152479999999999,0.343032,1.029094785,0.001401495,0.0,0.0,0.0,0.0,0.0,4,3
6522,0,1.92,0.0,3.85,2,1,0,1057.540042,1057.540042,528.769341,1057.538683,0.001359031,0.0,0.0,0.0,0.0,0.0,4,3
6523,1,0.0,696.71,15722.88,1,14,0,2.494,0.6365529999999999,9.410875,9.41087529,-0.4991390000000001,1.337,0.0,0.0,0.0,1.0,1,74
6524,0,49270.89,2747.71,205326.7,4,3,0,14.898853,11.819929,8.864419,35.45767562,0.0021109,0.0,0.0,0.0,0.0,0.0,4,3
6525,0,241.38,6175.33,573541.08,48,91,0,11.694543,0.964223,1.827619,87.72571736,0.018590222,0.030146662,0.0,0.0,0.0,1.0,185,309
6526,0,14.38,3478.07,178086.42,49,51,0,0.250124,0.203622,0.208339,10.2085905,0.1761408,0.0,0.0,0.0,0.0,0.0,4,3
6527,0,198.83,8074.85,562212.68,66,68,0,10.533958,1.145949,1.178034,77.75025006,0.174294686,367.2087271,0.0,0.0,0.0,3.0,185,78
6528,1,18379.56,6532.38,49823.87,2,2,0,2.0,1.322597,1.321547,2.64309328,0.0021,1.337,0.0,0.0,0.0,1.0,1,74
6529,0,636.62,1056.25,768007.43,113,659,0,1635.79,8.878017999999997,51.777827,5850.894501,-0.280664247,473.7096759,0.0,0.0,0.0,6.0,185,436
6530,0,22.27,1045.39,1552263.87,1261,1458,0,5000.0,18.753396,21.68215,27341.19168,1.259710975,1553031268.0,0.0,0.0,0.0,3.0,185,402
6531,0,159.5,0.63,320.27,2,2,0,84.745345,50.5,50.499286,100.9985715,0.001428506,0.0,0.0,0.0,0.0,0.0,4,3
6532,0,0.0,0.0,108614.17,1,1,0,1.0,1.0,0.999559,0.999559,0.000441,0.075326558,0.0,0.0,0.0,3.0,185,328
6533,0,26.12,1989.33,4030.88,2,2,0,1.5544,1.4102,1.409723,2.819446362,0.000953638,0.0,0.0,0.0,0.0,0.0,4,3
6534,0,24.38,0.0,73.15,3,2,0,91.461502,50.5,33.666151,100.9984519,0.001548055,0.0,0.0,0.0,0.0,0.0,4,3
6535,0,14650.24,4046.73,418453.62,20,31,0,0.399767,0.158814,0.24557,4.911409653,0.011834872,757.7525027,757.6849,0.0,1.0,2.0,211,337
6536,0,132.8,4783.64,1031393.57,166,211,0,1.004953,0.713717,0.90588,150.3760591,0.218275639,465.0288746000001,0.0,0.0,0.0,4.0,185,78
6537,0,16.68,0.0,50.03,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,4,3
6538,0,651.52,44441.43,1045767.9,923,10,0,10.0,2.6138060000000003,0.150071,138.51599230000002,-112.3779371,365.0,0.0,0.0,0.0,2.0,185,78
6539,0,0.0,0.0,10.03,0,1,1,2.445368,2.445368,0.0,0.0,2.44536818,0.0,0.0,0.0,0.0,0.0,4,3
6540,0,47647.06,106676.23,1189057.95,16,4,0,5.984403,3.316565,0.448747,7.179955400000001,6.08630571,2911.582607,0.0,0.0,0.0,14.0,185,202
6541,0,0.0,1034.52,4138.08,0,4,1,1.98,0.997799,0.0,0.0,3.991197,0.0,0.0,0.0,0.0,0.0,4,3
6542,0,3.71,0.0,11.13,3,2,0,1530.9889039999996,1000.5,666.9993900000002,2000.998169,0.001830667,0.0,0.0,0.0,0.0,0.0,4,3
6543,0,4274.43,1400.87,57938.47,7,20,0,352.729848,51.93579,148.387754,1038.7142789999998,0.001512,6.303321986,0.0,0.0,0.0,1.0,185,309
6544,0,0.0,2486.75,198940.27,0,80,1,1.095183,0.923173,0.0,0.0,73.85383787,1.948078506,0.0,0.0,0.0,2.0,185,309
6545,0,0.0,18004.05,599225.83,1,7,0,0.001754,0.001215,0.0084409999999999,0.00844101,6.3e-05,0.0,0.0,0.0,0.0,0.0,4,3
6546,0,2.88,2.29,22.37,3,6,0,8.743816,1.660636,3.319636,9.95890833,0.00490767,0.0,0.0,0.0,0.0,0.0,4,3
6547,1,0.0,414.74,38495.18,1,6,0,0.407611,0.196077,2.37546,2.37545966,-1.199,2.056688538,0.0,0.0,0.0,1.0,1,257
6548,0,11567.25,25292.7,449570.33,17,10,0,3.73342,0.851311,0.500311,8.505290959,0.007815591,2822.039752,2506.754766,0.0,3.0,5.0,123,309
6549,0,14.97,26628.79,293081.35,11,11,0,5.391085,1.303174,1.301353,14.3148832,0.020027272,0.0,0.0,0.0,0.0,0.0,4,3
6550,0,161.67,0.63,324.6,2,2,0,55.40243,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
6551,0,21635.3,4211.15,621473.97,26,14,0,89.999,33.689909,17.980769,467.5,4.15871973,51011.93581,28599.79254,0.0,9.0,25.0,123,202
6552,0,0.0,0.0,10.28,1,1,0,0.070631,0.070631,0.070011,0.0700111,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
6553,0,9.68,430.59,690594.6,1551,1569,0,29.150847,1.31401,1.328316,2060.217365,1.46470851,1e-12,0.0,0.0,0.0,1.0,185,465
6554,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
6555,0,23.23,0.0,69.68,3,1,0,101.0,101.0,33.66888400000001,101.006652,-0.006652,0.0,0.0,0.0,0.0,0.0,4,3
6556,0,158.22,0.69,317.82,2,2,0,56.530378000000006,50.5,50.499491,100.9989816,0.00101837,0.0,0.0,0.0,0.0,0.0,4,3
6557,0,0.0,4420.22,198909.8,0,45,1,113.0,31.966802,0.0,0.0,1438.506107,605.4257625,0.0,0.0,0.0,3.0,185,309
6558,0,0.0,0.0,25.45,1,1,0,1.933135,1.933135,1.932552,1.932552285,0.000582715,0.0,0.0,0.0,0.0,0.0,4,3
6559,0,0.0,0.0,463.75,1,1,0,1.0,1.0,0.99938,0.99938,0.00062,0.0,0.0,0.0,0.0,0.0,4,3
6560,0,21.5,773.96,1692044.93,1412,2147,0,107.566553,5.041356,7.666635,10825.28924,-1.498429914,368.0739855,100.0,0.0,1.0,5.0,294,257
6561,1,0.0,441.79,11044.72,0,25,1,1.5,0.12456,0.0,0.0,3.114,0.0,0.0,0.0,0.0,0.0,-1,-1
6562,0,163.93,1.02,329.92,2,2,0,81.095124,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0,4,3
6563,0,25667.45,5370.69,237563.73,8,6,0,4.592088,2.071107,1.552831,12.42265053,0.00399,419.0418382,0.0,0.0,0.0,5.0,185,436
6564,0,108.4,4480.93,541432.73,117,118,0,8.027599,1.774828,1.7893130000000002,209.349598,0.080158042,0.0,0.0,0.0,0.0,0.0,4,3
6565,0,3.17,13843.66,69231.0,4,5,0,8.991518,3.185304,3.980306,15.92122516,0.00529284,0.0,0.0,0.0,0.0,0.0,4,3
6566,1,0.0,0.0,32309.23,1,1,0,0.5,0.5,0.497921,0.497921,0.002079,113.37,0.0,0.0,0.0,2.0,1,450
6567,0,33.83,0.0,101.48,3,1,0,101.0,101.0,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0,4,3
6568,0,0.0,537.88,486239.15,0,904,1,17.832110999999994,2.207702,0.0,0.0,1995.762189,1.139336898,0.0,0.0,0.0,2.0,185,309
6569,0,0.0,0.0,0.0,0,1,0,2.0,2.0,0.0,0.0,2.0,361.7629134,0.0,0.0,0.0,6.0,185,257
6570,0,1.17,0.42,4.33,3,2,0,1192.059983,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0,4,3
6571,0,920.28,96.95,553604.07,600,15,0,15.5,4.148667,0.125433,75.26,-13.03,96982.29961,96784.95855,0.0,3.0,7.0,23,390
6572,0,162.12,0.3,324.83,2,2,0,72.439544,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0,4,3
